split,pid,camera,sequence,frame,det,src_path,dst_path
query,1247,3,3,20678,0,query/1247_c3s3_020678_00.jpg,data/processed/query/1247/1247_c3s3_020678_00.jpg
query,1247,6,3,44442,0,query/1247_c6s3_044442_00.jpg,data/processed/query/1247/1247_c6s3_044442_00.jpg
query,1248,1,5,46916,0,query/1248_c1s5_046916_00.jpg,data/processed/query/1248/1248_c1s5_046916_00.jpg
query,1248,2,3,14407,0,query/1248_c2s3_014407_00.jpg,data/processed/query/1248/1248_c2s3_014407_00.jpg
query,1248,3,3,20728,0,query/1248_c3s3_020728_00.jpg,data/processed/query/1248/1248_c3s3_020728_00.jpg
query,1248,5,3,30215,0,query/1248_c5s3_030215_00.jpg,data/processed/query/1248/1248_c5s3_030215_00.jpg
query,1248,6,3,44467,0,query/1248_c6s3_044467_00.jpg,data/processed/query/1248/1248_c6s3_044467_00.jpg
query,1249,1,5,46941,0,query/1249_c1s5_046941_00.jpg,data/processed/query/1249/1249_c1s5_046941_00.jpg
query,1249,2,3,14407,0,query/1249_c2s3_014407_00.jpg,data/processed/query/1249/1249_c2s3_014407_00.jpg
query,1249,3,3,20778,0,query/1249_c3s3_020778_00.jpg,data/processed/query/1249/1249_c3s3_020778_00.jpg
query,1249,5,3,21240,0,query/1249_c5s3_021240_00.jpg,data/processed/query/1249/1249_c5s3_021240_00.jpg
query,1249,6,3,44542,0,query/1249_c6s3_044542_00.jpg,data/processed/query/1249/1249_c6s3_044542_00.jpg
query,1251,1,5,46541,0,query/1251_c1s5_046541_00.jpg,data/processed/query/1251/1251_c1s5_046541_00.jpg
query,1251,3,3,20428,0,query/1251_c3s3_020428_00.jpg,data/processed/query/1251/1251_c3s3_020428_00.jpg
query,1251,5,3,20915,0,query/1251_c5s3_020915_00.jpg,data/processed/query/1251/1251_c5s3_020915_00.jpg
query,1251,6,3,44217,0,query/1251_c6s3_044217_00.jpg,data/processed/query/1251/1251_c6s3_044217_00.jpg
query,1255,1,5,48716,0,query/1255_c1s5_048716_00.jpg,data/processed/query/1255/1255_c1s5_048716_00.jpg
query,1255,2,3,15432,0,query/1255_c2s3_015432_00.jpg,data/processed/query/1255/1255_c2s3_015432_00.jpg
query,1255,3,3,21678,0,query/1255_c3s3_021678_00.jpg,data/processed/query/1255/1255_c3s3_021678_00.jpg
query,1255,4,5,51210,0,query/1255_c4s5_051210_00.jpg,data/processed/query/1255/1255_c4s5_051210_00.jpg
query,1255,5,3,22715,0,query/1255_c5s3_022715_00.jpg,data/processed/query/1255/1255_c5s3_022715_00.jpg
query,1255,6,3,45442,0,query/1255_c6s3_045442_00.jpg,data/processed/query/1255/1255_c6s3_045442_00.jpg
query,1256,1,5,47166,0,query/1256_c1s5_047166_00.jpg,data/processed/query/1256/1256_c1s5_047166_00.jpg
query,1256,3,3,20903,0,query/1256_c3s3_020903_00.jpg,data/processed/query/1256/1256_c3s3_020903_00.jpg
query,1256,5,3,21340,0,query/1256_c5s3_021340_00.jpg,data/processed/query/1256/1256_c5s3_021340_00.jpg
query,1256,6,3,44517,0,query/1256_c6s3_044517_00.jpg,data/processed/query/1256/1256_c6s3_044517_00.jpg
query,1259,1,5,47441,0,query/1259_c1s5_047441_00.jpg,data/processed/query/1259/1259_c1s5_047441_00.jpg
query,1259,3,3,21228,0,query/1259_c3s3_021228_00.jpg,data/processed/query/1259/1259_c3s3_021228_00.jpg
query,1259,5,3,21840,0,query/1259_c5s3_021840_00.jpg,data/processed/query/1259/1259_c5s3_021840_00.jpg
query,1259,6,3,44917,0,query/1259_c6s3_044917_00.jpg,data/processed/query/1259/1259_c6s3_044917_00.jpg
query,1262,1,5,58641,0,query/1262_c1s5_058641_00.jpg,data/processed/query/1262/1262_c1s5_058641_00.jpg
query,1262,2,3,16657,0,query/1262_c2s3_016657_00.jpg,data/processed/query/1262/1262_c2s3_016657_00.jpg
query,1262,3,3,32128,0,query/1262_c3s3_032128_00.jpg,data/processed/query/1262/1262_c3s3_032128_00.jpg
query,1262,5,3,23390,0,query/1262_c5s3_023390_00.jpg,data/processed/query/1262/1262_c5s3_023390_00.jpg
query,1262,6,3,55792,0,query/1262_c6s3_055792_00.jpg,data/processed/query/1262/1262_c6s3_055792_00.jpg
query,1264,1,5,49641,0,query/1264_c1s5_049641_00.jpg,data/processed/query/1264/1264_c1s5_049641_00.jpg
query,1264,3,3,23403,0,query/1264_c3s3_023403_00.jpg,data/processed/query/1264/1264_c3s3_023403_00.jpg
query,1264,5,3,23840,0,query/1264_c5s3_023840_00.jpg,data/processed/query/1264/1264_c5s3_023840_00.jpg
query,1264,6,3,47217,0,query/1264_c6s3_047217_00.jpg,data/processed/query/1264/1264_c6s3_047217_00.jpg
query,1265,1,5,50816,0,query/1265_c1s5_050816_00.jpg,data/processed/query/1265/1265_c1s5_050816_00.jpg
query,1265,2,3,18282,0,query/1265_c2s3_018282_00.jpg,data/processed/query/1265/1265_c2s3_018282_00.jpg
query,1265,3,3,24678,0,query/1265_c3s3_024678_00.jpg,data/processed/query/1265/1265_c3s3_024678_00.jpg
query,1265,5,3,24940,0,query/1265_c5s3_024940_00.jpg,data/processed/query/1265/1265_c5s3_024940_00.jpg
query,1267,1,5,69416,0,query/1267_c1s5_069416_00.jpg,data/processed/query/1267/1267_c1s5_069416_00.jpg
query,1267,2,3,18782,0,query/1267_c2s3_018782_00.jpg,data/processed/query/1267/1267_c2s3_018782_00.jpg
query,1267,3,3,25103,0,query/1267_c3s3_025103_00.jpg,data/processed/query/1267/1267_c3s3_025103_00.jpg
query,1267,5,3,43315,0,query/1267_c5s3_043315_00.jpg,data/processed/query/1267/1267_c5s3_043315_00.jpg
query,1267,6,3,66292,0,query/1267_c6s3_066292_00.jpg,data/processed/query/1267/1267_c6s3_066292_00.jpg
query,1268,1,5,69416,0,query/1268_c1s5_069416_00.jpg,data/processed/query/1268/1268_c1s5_069416_00.jpg
query,1268,2,3,18782,0,query/1268_c2s3_018782_00.jpg,data/processed/query/1268/1268_c2s3_018782_00.jpg
query,1268,3,3,25178,0,query/1268_c3s3_025178_00.jpg,data/processed/query/1268/1268_c3s3_025178_00.jpg
query,1268,5,3,43415,0,query/1268_c5s3_043415_00.jpg,data/processed/query/1268/1268_c5s3_043415_00.jpg
query,1268,6,3,66392,0,query/1268_c6s3_066392_00.jpg,data/processed/query/1268/1268_c6s3_066392_00.jpg
query,1270,1,5,51866,0,query/1270_c1s5_051866_00.jpg,data/processed/query/1270/1270_c1s5_051866_00.jpg
query,1270,2,3,19282,0,query/1270_c2s3_019282_00.jpg,data/processed/query/1270/1270_c2s3_019282_00.jpg
query,1270,3,3,25853,0,query/1270_c3s3_025853_00.jpg,data/processed/query/1270/1270_c3s3_025853_00.jpg
query,1270,4,5,52385,0,query/1270_c4s5_052385_00.jpg,data/processed/query/1270/1270_c4s5_052385_00.jpg
query,1270,5,3,26140,0,query/1270_c5s3_026140_00.jpg,data/processed/query/1270/1270_c5s3_026140_00.jpg
query,1270,6,3,49617,0,query/1270_c6s3_049617_00.jpg,data/processed/query/1270/1270_c6s3_049617_00.jpg
query,1271,1,5,51591,0,query/1271_c1s5_051591_00.jpg,data/processed/query/1271/1271_c1s5_051591_00.jpg
query,1271,3,3,25153,0,query/1271_c3s3_025153_00.jpg,data/processed/query/1271/1271_c3s3_025153_00.jpg
query,1271,4,5,50885,0,query/1271_c4s5_050885_00.jpg,data/processed/query/1271/1271_c4s5_050885_00.jpg
query,1271,5,3,25540,0,query/1271_c5s3_025540_00.jpg,data/processed/query/1271/1271_c5s3_025540_00.jpg
query,1272,1,5,51591,0,query/1272_c1s5_051591_00.jpg,data/processed/query/1272/1272_c1s5_051591_00.jpg
query,1272,2,3,19307,0,query/1272_c2s3_019307_00.jpg,data/processed/query/1272/1272_c2s3_019307_00.jpg
query,1272,3,3,25103,0,query/1272_c3s3_025103_00.jpg,data/processed/query/1272/1272_c3s3_025103_00.jpg
query,1272,4,5,50810,0,query/1272_c4s5_050810_00.jpg,data/processed/query/1272/1272_c4s5_050810_00.jpg
query,1272,5,3,25540,0,query/1272_c5s3_025540_00.jpg,data/processed/query/1272/1272_c5s3_025540_00.jpg
query,1273,1,5,51991,0,query/1273_c1s5_051991_00.jpg,data/processed/query/1273/1273_c1s5_051991_00.jpg
query,1273,2,3,19482,0,query/1273_c2s3_019482_00.jpg,data/processed/query/1273/1273_c2s3_019482_00.jpg
query,1273,3,3,25853,0,query/1273_c3s3_025853_00.jpg,data/processed/query/1273/1273_c3s3_025853_00.jpg
query,1273,4,5,52285,0,query/1273_c4s5_052285_00.jpg,data/processed/query/1273/1273_c4s5_052285_00.jpg
query,1273,5,3,26340,0,query/1273_c5s3_026340_00.jpg,data/processed/query/1273/1273_c5s3_026340_00.jpg
query,1273,6,3,49567,0,query/1273_c6s3_049567_00.jpg,data/processed/query/1273/1273_c6s3_049567_00.jpg
query,1274,1,5,51991,0,query/1274_c1s5_051991_00.jpg,data/processed/query/1274/1274_c1s5_051991_00.jpg
query,1274,2,3,19482,0,query/1274_c2s3_019482_00.jpg,data/processed/query/1274/1274_c2s3_019482_00.jpg
query,1274,3,3,25903,0,query/1274_c3s3_025903_00.jpg,data/processed/query/1274/1274_c3s3_025903_00.jpg
query,1274,5,3,26140,0,query/1274_c5s3_026140_00.jpg,data/processed/query/1274/1274_c5s3_026140_00.jpg
query,1274,6,3,49617,0,query/1274_c6s3_049617_00.jpg,data/processed/query/1274/1274_c6s3_049617_00.jpg
query,1276,1,5,52016,0,query/1276_c1s5_052016_00.jpg,data/processed/query/1276/1276_c1s5_052016_00.jpg
query,1276,2,3,19507,0,query/1276_c2s3_019507_00.jpg,data/processed/query/1276/1276_c2s3_019507_00.jpg
query,1276,3,3,25903,0,query/1276_c3s3_025903_00.jpg,data/processed/query/1276/1276_c3s3_025903_00.jpg
query,1276,5,3,32065,0,query/1276_c5s3_032065_00.jpg,data/processed/query/1276/1276_c5s3_032065_00.jpg
query,1276,6,3,49692,0,query/1276_c6s3_049692_00.jpg,data/processed/query/1276/1276_c6s3_049692_00.jpg
query,1277,1,5,52541,0,query/1277_c1s5_052541_00.jpg,data/processed/query/1277/1277_c1s5_052541_00.jpg
query,1277,2,3,20082,0,query/1277_c2s3_020082_00.jpg,data/processed/query/1277/1277_c2s3_020082_00.jpg
query,1277,3,3,26353,0,query/1277_c3s3_026353_00.jpg,data/processed/query/1277/1277_c3s3_026353_00.jpg
query,1277,5,3,26715,0,query/1277_c5s3_026715_00.jpg,data/processed/query/1277/1277_c5s3_026715_00.jpg
query,1277,6,3,50092,0,query/1277_c6s3_050092_00.jpg,data/processed/query/1277/1277_c6s3_050092_00.jpg
query,1279,1,5,52566,0,query/1279_c1s5_052566_00.jpg,data/processed/query/1279/1279_c1s5_052566_00.jpg
query,1279,2,3,20207,0,query/1279_c2s3_020207_00.jpg,data/processed/query/1279/1279_c2s3_020207_00.jpg
query,1279,3,3,26028,0,query/1279_c3s3_026028_00.jpg,data/processed/query/1279/1279_c3s3_026028_00.jpg
query,1279,4,5,51785,0,query/1279_c4s5_051785_00.jpg,data/processed/query/1279/1279_c4s5_051785_00.jpg
query,1279,5,3,26465,0,query/1279_c5s3_026465_00.jpg,data/processed/query/1279/1279_c5s3_026465_00.jpg
query,1280,1,5,52766,0,query/1280_c1s5_052766_00.jpg,data/processed/query/1280/1280_c1s5_052766_00.jpg
query,1280,2,3,20232,0,query/1280_c2s3_020232_00.jpg,data/processed/query/1280/1280_c2s3_020232_00.jpg
query,1280,3,3,26653,0,query/1280_c3s3_026653_00.jpg,data/processed/query/1280/1280_c3s3_026653_00.jpg
query,1280,5,3,26990,0,query/1280_c5s3_026990_00.jpg,data/processed/query/1280/1280_c5s3_026990_00.jpg
query,1280,6,3,50392,0,query/1280_c6s3_050392_00.jpg,data/processed/query/1280/1280_c6s3_050392_00.jpg
query,1282,1,5,54991,0,query/1282_c1s5_054991_00.jpg,data/processed/query/1282/1282_c1s5_054991_00.jpg
query,1282,2,3,20957,0,query/1282_c2s3_020957_00.jpg,data/processed/query/1282/1282_c2s3_020957_00.jpg
query,1282,3,3,28803,0,query/1282_c3s3_028803_00.jpg,data/processed/query/1282/1282_c3s3_028803_00.jpg
query,1282,5,3,29190,0,query/1282_c5s3_029190_00.jpg,data/processed/query/1282/1282_c5s3_029190_00.jpg
query,1282,6,3,52717,0,query/1282_c6s3_052717_00.jpg,data/processed/query/1282/1282_c6s3_052717_00.jpg
query,1283,1,5,53741,0,query/1283_c1s5_053741_00.jpg,data/processed/query/1283/1283_c1s5_053741_00.jpg
query,1283,2,3,21257,0,query/1283_c2s3_021257_00.jpg,data/processed/query/1283/1283_c2s3_021257_00.jpg
query,1283,3,3,27553,0,query/1283_c3s3_027553_00.jpg,data/processed/query/1283/1283_c3s3_027553_00.jpg
query,1283,6,3,51292,0,query/1283_c6s3_051292_00.jpg,data/processed/query/1283/1283_c6s3_051292_00.jpg
query,1284,2,3,21432,0,query/1284_c2s3_021432_00.jpg,data/processed/query/1284/1284_c2s3_021432_00.jpg
query,1284,3,3,27753,0,query/1284_c3s3_027753_00.jpg,data/processed/query/1284/1284_c3s3_027753_00.jpg
query,1284,6,3,51492,0,query/1284_c6s3_051492_00.jpg,data/processed/query/1284/1284_c6s3_051492_00.jpg
query,1285,1,5,53991,0,query/1285_c1s5_053991_00.jpg,data/processed/query/1285/1285_c1s5_053991_00.jpg
query,1285,2,3,21432,0,query/1285_c2s3_021432_00.jpg,data/processed/query/1285/1285_c2s3_021432_00.jpg
query,1285,3,3,27828,0,query/1285_c3s3_027828_00.jpg,data/processed/query/1285/1285_c3s3_027828_00.jpg
query,1285,5,3,28140,0,query/1285_c5s3_028140_00.jpg,data/processed/query/1285/1285_c5s3_028140_00.jpg
query,1285,6,3,51567,0,query/1285_c6s3_051567_00.jpg,data/processed/query/1285/1285_c6s3_051567_00.jpg
query,1287,1,6,1891,0,query/1287_c1s6_001891_00.jpg,data/processed/query/1287/1287_c1s6_001891_00.jpg
query,1287,2,3,21832,0,query/1287_c2s3_021832_00.jpg,data/processed/query/1287/1287_c2s3_021832_00.jpg
query,1287,3,3,28153,0,query/1287_c3s3_028153_00.jpg,data/processed/query/1287/1287_c3s3_028153_00.jpg
query,1287,6,3,73892,0,query/1287_c6s3_073892_00.jpg,data/processed/query/1287/1287_c6s3_073892_00.jpg
query,1288,1,5,55166,0,query/1288_c1s5_055166_00.jpg,data/processed/query/1288/1288_c1s5_055166_00.jpg
query,1288,2,3,22707,0,query/1288_c2s3_022707_00.jpg,data/processed/query/1288/1288_c2s3_022707_00.jpg
query,1288,3,3,29003,0,query/1288_c3s3_029003_00.jpg,data/processed/query/1288/1288_c3s3_029003_00.jpg
query,1288,4,5,60985,0,query/1288_c4s5_060985_00.jpg,data/processed/query/1288/1288_c4s5_060985_00.jpg
query,1288,5,3,29315,0,query/1288_c5s3_029315_00.jpg,data/processed/query/1288/1288_c5s3_029315_00.jpg
query,1288,6,3,52767,0,query/1288_c6s3_052767_00.jpg,data/processed/query/1288/1288_c6s3_052767_00.jpg
query,1290,1,6,23871,0,query/1290_c1s6_023871_00.jpg,data/processed/query/1290/1290_c1s6_023871_00.jpg
query,1290,2,3,66402,0,query/1290_c2s3_066402_00.jpg,data/processed/query/1290/1290_c2s3_066402_00.jpg
query,1290,3,3,72694,0,query/1290_c3s3_072694_00.jpg,data/processed/query/1290/1290_c3s3_072694_00.jpg
query,1290,5,3,72912,0,query/1290_c5s3_072912_00.jpg,data/processed/query/1290/1290_c5s3_072912_00.jpg
query,1293,1,5,56191,0,query/1293_c1s5_056191_00.jpg,data/processed/query/1293/1293_c1s5_056191_00.jpg
query,1293,2,3,23657,0,query/1293_c2s3_023657_00.jpg,data/processed/query/1293/1293_c2s3_023657_00.jpg
query,1293,3,3,30028,0,query/1293_c3s3_030028_00.jpg,data/processed/query/1293/1293_c3s3_030028_00.jpg
query,1293,5,3,30315,0,query/1293_c5s3_030315_00.jpg,data/processed/query/1293/1293_c5s3_030315_00.jpg
query,1293,6,3,53742,0,query/1293_c6s3_053742_00.jpg,data/processed/query/1293/1293_c6s3_053742_00.jpg
query,1298,1,6,9416,0,query/1298_c1s6_009416_00.jpg,data/processed/query/1298/1298_c1s6_009416_00.jpg
query,1298,2,3,25432,0,query/1298_c2s3_025432_00.jpg,data/processed/query/1298/1298_c2s3_025432_00.jpg
query,1298,3,3,31903,0,query/1298_c3s3_031903_00.jpg,data/processed/query/1298/1298_c3s3_031903_00.jpg
query,1298,4,6,8360,0,query/1298_c4s6_008360_00.jpg,data/processed/query/1298/1298_c4s6_008360_00.jpg
query,1298,5,3,32115,0,query/1298_c5s3_032115_00.jpg,data/processed/query/1298/1298_c5s3_032115_00.jpg
query,1298,6,3,55592,0,query/1298_c6s3_055592_00.jpg,data/processed/query/1298/1298_c6s3_055592_00.jpg
query,1299,1,5,58016,0,query/1299_c1s5_058016_00.jpg,data/processed/query/1299/1299_c1s5_058016_00.jpg
query,1299,2,3,25582,0,query/1299_c2s3_025582_00.jpg,data/processed/query/1299/1299_c2s3_025582_00.jpg
query,1299,3,3,31903,0,query/1299_c3s3_031903_00.jpg,data/processed/query/1299/1299_c3s3_031903_00.jpg
query,1299,4,6,8360,0,query/1299_c4s6_008360_00.jpg,data/processed/query/1299/1299_c4s6_008360_00.jpg
query,1299,5,3,32140,0,query/1299_c5s3_032140_00.jpg,data/processed/query/1299/1299_c5s3_032140_00.jpg
query,1299,6,3,55642,0,query/1299_c6s3_055642_00.jpg,data/processed/query/1299/1299_c6s3_055642_00.jpg
query,1301,1,5,57691,0,query/1301_c1s5_057691_00.jpg,data/processed/query/1301/1301_c1s5_057691_00.jpg
query,1301,3,3,31178,0,query/1301_c3s3_031178_00.jpg,data/processed/query/1301/1301_c3s3_031178_00.jpg
query,1301,5,3,31815,0,query/1301_c5s3_031815_00.jpg,data/processed/query/1301/1301_c5s3_031815_00.jpg
query,1301,6,3,54842,0,query/1301_c6s3_054842_00.jpg,data/processed/query/1301/1301_c6s3_054842_00.jpg
query,1302,1,6,44721,0,query/1302_c1s6_044721_00.jpg,data/processed/query/1302/1302_c1s6_044721_00.jpg
query,1302,3,3,93369,0,query/1302_c3s3_093369_00.jpg,data/processed/query/1302/1302_c3s3_093369_00.jpg
query,1302,5,3,93837,0,query/1302_c5s3_093837_00.jpg,data/processed/query/1302/1302_c5s3_093837_00.jpg
query,1302,6,4,19777,0,query/1302_c6s4_019777_00.jpg,data/processed/query/1302/1302_c6s4_019777_00.jpg
query,1305,1,5,58641,0,query/1305_c1s5_058641_00.jpg,data/processed/query/1305/1305_c1s5_058641_00.jpg
query,1305,2,3,26307,0,query/1305_c2s3_026307_00.jpg,data/processed/query/1305/1305_c2s3_026307_00.jpg
query,1305,3,3,32303,0,query/1305_c3s3_032303_00.jpg,data/processed/query/1305/1305_c3s3_032303_00.jpg
query,1305,4,5,57810,0,query/1305_c4s5_057810_00.jpg,data/processed/query/1305/1305_c4s5_057810_00.jpg
query,1305,5,3,32565,0,query/1305_c5s3_032565_00.jpg,data/processed/query/1305/1305_c5s3_032565_00.jpg
query,1305,6,4,9002,0,query/1305_c6s4_009002_00.jpg,data/processed/query/1305/1305_c6s4_009002_00.jpg
query,1306,1,5,58841,0,query/1306_c1s5_058841_00.jpg,data/processed/query/1306/1306_c1s5_058841_00.jpg
query,1306,2,3,26282,0,query/1306_c2s3_026282_00.jpg,data/processed/query/1306/1306_c2s3_026282_00.jpg
query,1306,3,3,32603,0,query/1306_c3s3_032603_00.jpg,data/processed/query/1306/1306_c3s3_032603_00.jpg
query,1306,5,3,33040,0,query/1306_c5s3_033040_00.jpg,data/processed/query/1306/1306_c5s3_033040_00.jpg
query,1306,6,3,56342,0,query/1306_c6s3_056342_00.jpg,data/processed/query/1306/1306_c6s3_056342_00.jpg
query,1307,1,5,58616,0,query/1307_c1s5_058616_00.jpg,data/processed/query/1307/1307_c1s5_058616_00.jpg
query,1307,3,3,32078,0,query/1307_c3s3_032078_00.jpg,data/processed/query/1307/1307_c3s3_032078_00.jpg
query,1308,1,5,58616,0,query/1308_c1s5_058616_00.jpg,data/processed/query/1308/1308_c1s5_058616_00.jpg
query,1308,3,3,32078,0,query/1308_c3s3_032078_00.jpg,data/processed/query/1308/1308_c3s3_032078_00.jpg
query,1310,1,5,59341,0,query/1310_c1s5_059341_00.jpg,data/processed/query/1310/1310_c1s5_059341_00.jpg
query,1310,3,3,32928,0,query/1310_c3s3_032928_00.jpg,data/processed/query/1310/1310_c3s3_032928_00.jpg
query,1310,5,3,33440,0,query/1310_c5s3_033440_00.jpg,data/processed/query/1310/1310_c5s3_033440_00.jpg
query,1310,6,3,56667,0,query/1310_c6s3_056667_00.jpg,data/processed/query/1310/1310_c6s3_056667_00.jpg
query,1311,1,5,59841,0,query/1311_c1s5_059841_00.jpg,data/processed/query/1311/1311_c1s5_059841_00.jpg
query,1311,3,3,33528,0,query/1311_c3s3_033528_00.jpg,data/processed/query/1311/1311_c3s3_033528_00.jpg
query,1311,5,3,34040,0,query/1311_c5s3_034040_00.jpg,data/processed/query/1311/1311_c5s3_034040_00.jpg
query,1311,6,3,57392,0,query/1311_c6s3_057392_00.jpg,data/processed/query/1311/1311_c6s3_057392_00.jpg
query,1312,1,5,60041,0,query/1312_c1s5_060041_00.jpg,data/processed/query/1312/1312_c1s5_060041_00.jpg
query,1312,2,3,27632,0,query/1312_c2s3_027632_00.jpg,data/processed/query/1312/1312_c2s3_027632_00.jpg
query,1312,3,3,33878,0,query/1312_c3s3_033878_00.jpg,data/processed/query/1312/1312_c3s3_033878_00.jpg
query,1312,5,3,34315,0,query/1312_c5s3_034315_00.jpg,data/processed/query/1312/1312_c5s3_034315_00.jpg
query,1312,6,3,57617,0,query/1312_c6s3_057617_00.jpg,data/processed/query/1312/1312_c6s3_057617_00.jpg
query,1314,1,5,74841,0,query/1314_c1s5_074841_00.jpg,data/processed/query/1314/1314_c1s5_074841_00.jpg
query,1314,2,3,27757,0,query/1314_c2s3_027757_00.jpg,data/processed/query/1314/1314_c2s3_027757_00.jpg
query,1314,3,3,34153,0,query/1314_c3s3_034153_00.jpg,data/processed/query/1314/1314_c3s3_034153_00.jpg
query,1314,6,3,57942,0,query/1314_c6s3_057942_00.jpg,data/processed/query/1314/1314_c6s3_057942_00.jpg
query,1317,1,5,60766,0,query/1317_c1s5_060766_00.jpg,data/processed/query/1317/1317_c1s5_060766_00.jpg
query,1317,2,3,32457,0,query/1317_c2s3_032457_00.jpg,data/processed/query/1317/1317_c2s3_032457_00.jpg
query,1317,3,3,34653,0,query/1317_c3s3_034653_00.jpg,data/processed/query/1317/1317_c3s3_034653_00.jpg
query,1317,4,5,60460,0,query/1317_c4s5_060460_00.jpg,data/processed/query/1317/1317_c4s5_060460_00.jpg
query,1317,5,3,35090,0,query/1317_c5s3_035090_00.jpg,data/processed/query/1317/1317_c5s3_035090_00.jpg
query,1317,6,3,58342,0,query/1317_c6s3_058342_00.jpg,data/processed/query/1317/1317_c6s3_058342_00.jpg
query,1319,1,5,61566,0,query/1319_c1s5_061566_00.jpg,data/processed/query/1319/1319_c1s5_061566_00.jpg
query,1319,3,3,35303,0,query/1319_c3s3_035303_00.jpg,data/processed/query/1319/1319_c3s3_035303_00.jpg
query,1319,5,3,35715,0,query/1319_c5s3_035715_00.jpg,data/processed/query/1319/1319_c5s3_035715_00.jpg
query,1319,6,3,58917,0,query/1319_c6s3_058917_00.jpg,data/processed/query/1319/1319_c6s3_058917_00.jpg
query,1322,1,5,62091,0,query/1322_c1s5_062091_00.jpg,data/processed/query/1322/1322_c1s5_062091_00.jpg
query,1322,2,3,29782,0,query/1322_c2s3_029782_00.jpg,data/processed/query/1322/1322_c2s3_029782_00.jpg
query,1322,3,3,35628,0,query/1322_c3s3_035628_00.jpg,data/processed/query/1322/1322_c3s3_035628_00.jpg
query,1322,4,5,61410,0,query/1322_c4s5_061410_00.jpg,data/processed/query/1322/1322_c4s5_061410_00.jpg
